item_id	source_id	order_key	page_id	item_kind	source_label	title	locator	public_group	public_slug	review_ref
IT-TASAKI2020-0637	TASAKI2020	000120.0004	PG-TASAKI2020-0120	equation	equation (4.2.49)	NONE	PDF p. 120; print p. 107; §4.2.2; equation (4.2.49)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0638	TASAKI2020	000120.0005	PG-TASAKI2020-0120	unlabeled	NONE	NONE	PDF p. 120; print p. 107; §4.2.2; paragraph 7	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0639	TASAKI2020	000120.0006	PG-TASAKI2020-0120	equation	equation (4.2.50)	NONE	PDF p. 120; print p. 107; §4.2.2; equation (4.2.50)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0640	TASAKI2020	000120.0007	PG-TASAKI2020-0120	equation	equation (4.2.51)	NONE	PDF p. 120; print p. 107; §4.2.2; equation (4.2.51)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0641	TASAKI2020	000120.0008	PG-TASAKI2020-0120	equation	equation (4.2.52)	NONE	PDF p. 120; print p. 107; §4.2.2; equation (4.2.52)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0642	TASAKI2020	000120.0009	PG-TASAKI2020-0120	equation	equation (4.2.53)	NONE	PDF p. 120; print p. 107; §4.2.2; equation (4.2.53)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0643	TASAKI2020	000120.0010	PG-TASAKI2020-0120	equation	equation (4.2.54)	NONE	PDF p. 120; print p. 107; §4.2.2; equation (4.2.54)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0644	TASAKI2020	000120.0011	PG-TASAKI2020-0120	equation	equation (4.2.55)	NONE	PDF p. 120; print p. 107; §4.2.2; equation (4.2.55)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0645	TASAKI2020	000121.0001	PG-TASAKI2020-0121	equation	equation (4.2.56)	NONE	PDF p. 121; print p. 108; §4.2.2; equation (4.2.56)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0646	TASAKI2020	000121.0002	PG-TASAKI2020-0121	unlabeled	NONE	NONE	PDF p. 121; print p. 108; §4.2.2; paragraph 4, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0647	TASAKI2020	000121.0003	PG-TASAKI2020-0121	unlabeled	NONE	NONE	PDF p. 121; print p. 108; §4.2.2; paragraph 4, atom 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0648	TASAKI2020	000121.0004	PG-TASAKI2020-0121	lemma	Lemma 4.16	NONE	PDF p. 121; print p. 108; §4.2.2; Lemma 4.16	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0649	TASAKI2020	000121.0005	PG-TASAKI2020-0121	unlabeled	NONE	NONE	PDF p. 121; print p. 108; §4.2.2; paragraph 4, atom 3	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0650	TASAKI2020	000121.0006	PG-TASAKI2020-0121	equation	equation (4.2.57)	NONE	PDF p. 121; print p. 108; §4.2.2; equation (4.2.57)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0651	TASAKI2020	000121.0007	PG-TASAKI2020-0121	equation	equation (4.2.58)	NONE	PDF p. 121; print p. 108; §4.2.2; equation (4.2.58)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0652	TASAKI2020	000121.0008	PG-TASAKI2020-0121	equation	equation (4.2.59)	NONE	PDF p. 121; print p. 108; §4.2.2; equation (4.2.59)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0653	TASAKI2020	000122.0001	PG-TASAKI2020-0122	unlabeled	NONE	NONE	PDF p. 122; print p. 109; §4.2.2; paragraph 6, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0654	TASAKI2020	000122.0002	PG-TASAKI2020-0122	unlabeled	NONE	NONE	PDF p. 122; print p. 109; §4.2.2; paragraph 6, atom 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0655	TASAKI2020	000122.0003	PG-TASAKI2020-0122	unlabeled	NONE	NONE	PDF p. 122; print p. 109; §4.2.2; paragraph 13	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0656	TASAKI2020	000122.0004	PG-TASAKI2020-0122	equation	equation (4.2.62)	NONE	PDF p. 122; print p. 109; §4.2.2; equation (4.2.62)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0657	TASAKI2020	000122.0005	PG-TASAKI2020-0122	equation	equation (4.2.60)	NONE	PDF p. 122; print p. 109; §4.2.2; equation (4.2.60)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0658	TASAKI2020	000122.0006	PG-TASAKI2020-0122	equation	equation (4.2.61)	NONE	PDF p. 122; print p. 109; §4.2.2; equation (4.2.61)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0659	TASAKI2020	000123.0001	PG-TASAKI2020-0123	equation	equation (4.2.63)	NONE	PDF p. 123; print p. 110; §4.2.2; equation (4.2.63)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0660	TASAKI2020	000123.0002	PG-TASAKI2020-0123	equation	equation (4.2.64)	NONE	PDF p. 123; print p. 110; §4.2.2; equation (4.2.64)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0661	TASAKI2020	000123.0003	PG-TASAKI2020-0123	unlabeled	NONE	NONE	PDF p. 123; print p. 110; §4.2.2; paragraph 12, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0662	TASAKI2020	000123.0004	PG-TASAKI2020-0123	equation	equation (4.2.66)	NONE	PDF p. 123; print p. 110; §4.2.2; equation (4.2.66)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0663	TASAKI2020	000123.0005	PG-TASAKI2020-0123	unlabeled	NONE	NONE	PDF p. 123; print p. 110; §4.2.2; paragraph 12, atom 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0664	TASAKI2020	000123.0006	PG-TASAKI2020-0123	equation	equation (4.2.65)	NONE	PDF p. 123; print p. 110; §4.2.2; equation (4.2.65)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0665	TASAKI2020	000124.0001	PG-TASAKI2020-0124	unlabeled	NONE	NONE	PDF p. 124; print p. 111; §4.2.2; paragraph 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0666	TASAKI2020	000124.0002	PG-TASAKI2020-0124	equation	equation (4.2.67)	NONE	PDF p. 124; print p. 111; §4.2.2; equation (4.2.67)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0667	TASAKI2020	000124.0003	PG-TASAKI2020-0124	equation	equation (4.2.68)	NONE	PDF p. 124; print p. 111; §4.2.2; equation (4.2.68)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0668	TASAKI2020	000124.0004	PG-TASAKI2020-0124	unlabeled	NONE	NONE	PDF p. 124; print p. 111; §4.2.2; paragraph 4	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0669	TASAKI2020	000124.0005	PG-TASAKI2020-0124	equation	equation (4.2.69)	NONE	PDF p. 124; print p. 111; §4.2.2; equation (4.2.69)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0670	TASAKI2020	000124.0006	PG-TASAKI2020-0124	equation	equation (4.2.70)	NONE	PDF p. 124; print p. 111; §4.2.2; equation (4.2.70)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0671	TASAKI2020	000125.0001	PG-TASAKI2020-0125	equation	equation (4.2.71)	NONE	PDF p. 125; print p. 112; §4.2.2; equation (4.2.71)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0672	TASAKI2020	000125.0002	PG-TASAKI2020-0125	equation	equation (4.3.1)	NONE	PDF p. 125; print p. 112; §4.3.1; equation (4.3.1)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0673	TASAKI2020	000125.0003	PG-TASAKI2020-0125	equation	equation (4.3.2)	NONE	PDF p. 125; print p. 112; §4.3.1; equation (4.3.2)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0674	TASAKI2020	000125.0004	PG-TASAKI2020-0125	unlabeled	NONE	NONE	PDF p. 125; print p. 112; §4.3.1; paragraph 9	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0675	TASAKI2020	000126.0001	PG-TASAKI2020-0126	unlabeled	NONE	NONE	PDF p. 126; print p. 113; §4.3.1; paragraph 2, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0676	TASAKI2020	000126.0002	PG-TASAKI2020-0126	unlabeled	NONE	NONE	PDF p. 126; print p. 113; §4.3.1; paragraph 2, atom 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0677	TASAKI2020	000126.0003	PG-TASAKI2020-0126	equation	equation (4.3.3)	NONE	PDF p. 126; print p. 113; §4.3.1; equation (4.3.3)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0678	TASAKI2020	000126.0004	PG-TASAKI2020-0126	unlabeled	NONE	NONE	PDF p. 126; print p. 113; §4.3.1; paragraph 4, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0679	TASAKI2020	000126.0005	PG-TASAKI2020-0126	unlabeled	NONE	NONE	PDF p. 126; print p. 113; §4.3.1; paragraph 4, atom 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0680	TASAKI2020	000126.0006	PG-TASAKI2020-0126	unlabeled	NONE	NONE	PDF p. 126; print p. 113; §4.3.1; paragraph 4, atom 3	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0681	TASAKI2020	000126.0007	PG-TASAKI2020-0126	equation	equation (4.3.4)	NONE	PDF p. 126; print p. 113; §4.3.1; equation (4.3.4)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0682	TASAKI2020	000126.0008	PG-TASAKI2020-0126	unlabeled	NONE	NONE	PDF p. 126; print p. 113; §4.3.1; paragraph 5, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0683	TASAKI2020	000126.0009	PG-TASAKI2020-0126	definition	Definition 4.17	NONE	PDF p. 126; print p. 113; §4.3.1; Definition 4.17	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0684	TASAKI2020	000127.0001	PG-TASAKI2020-0127	unlabeled	NONE	NONE	PDF p. 127; print p. 114; §4.3.1; paragraph 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0685	TASAKI2020	000127.0002	PG-TASAKI2020-0127	equation	equation (4.3.5)	NONE	PDF p. 127; print p. 114; §4.3.1; equation (4.3.5)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0686	TASAKI2020	000127.0003	PG-TASAKI2020-0127	definition	Definition 4.18	NONE	PDF p. 127; print p. 114; §4.3.1; Definition 4.18	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0687	TASAKI2020	000127.0004	PG-TASAKI2020-0127	equation	equation (4.3.6)	NONE	PDF p. 127; print p. 114; §4.3.1; equation (4.3.6)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0688	TASAKI2020	000127.0005	PG-TASAKI2020-0127	definition	Definition 4.19	NONE	PDF p. 127; print p. 114; §4.3.1; Definition 4.19	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0689	TASAKI2020	000127.0006	PG-TASAKI2020-0127	equation	equation (4.3.7)	NONE	PDF p. 127; print p. 114; §4.3.1; equation (4.3.7)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0690	TASAKI2020	000127.0007	PG-TASAKI2020-0127	unlabeled	NONE	NONE	PDF p. 127; print p. 114; §4.3.1; paragraph 10; atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0691	TASAKI2020	000127.0008	PG-TASAKI2020-0127	unlabeled	NONE	NONE	PDF p. 127; print p. 114; §4.3.1; paragraph 10; atom 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0692	TASAKI2020	000128.0001	PG-TASAKI2020-0128	unlabeled	NONE	NONE	PDF p. 128; print p. 115; §4.3.1; paragraph 2, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0693	TASAKI2020	000128.0002	PG-TASAKI2020-0128	equation	equation (4.3.8)	NONE	PDF p. 128; print p. 115; §4.3.1; equation (4.3.8)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0694	TASAKI2020	000128.0003	PG-TASAKI2020-0128	theorem	Theorem 4.20	NONE	PDF p. 128; print p. 115; §4.3.1; Theorem 4.20	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0695	TASAKI2020	000128.0004	PG-TASAKI2020-0128	equation	equation (4.3.10)	NONE	PDF p. 128; print p. 115; §4.3.1; equation (4.3.10)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0696	TASAKI2020	000128.0005	PG-TASAKI2020-0128	equation	equation (4.3.9)	NONE	PDF p. 128; print p. 115; §4.3.1; equation (4.3.9)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0697	TASAKI2020	000128.0006	PG-TASAKI2020-0128	conjecture	Conjecture 4.21	NONE	PDF p. 128; print p. 115; §4.3.1; Conjecture 4.21	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0698	TASAKI2020	000128.0007	PG-TASAKI2020-0128	unlabeled	NONE	NONE	PDF p. 128; print p. 115; §4.3.1; paragraph immediately following Conjecture 4.21	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0699	TASAKI2020	000128.0009	PG-TASAKI2020-0128	unlabeled	NONE	NONE	PDF p. 128; print p. 115; §4.3.1; paragraph beginning “The property (4.2.16)”	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0700	TASAKI2020	000128.0015	PG-TASAKI2020-0128	unlabeled	NONE	NONE	PDF p. 128; print p. 115; §4.3.1; mean-field paragraph	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0701	TASAKI2020	000128.0017	PG-TASAKI2020-0128	note	Note unnumbered line 45	NONE	PDF p. 128; print p. 115; §4.3.1; Note unnumbered line 45	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0702	TASAKI2020	000129.0001	PG-TASAKI2020-0129	equation	equation (4.3.11)	NONE	PDF p. 129; print p. 116; §4.3.1; equation (4.3.11)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0703	TASAKI2020	000129.0002	PG-TASAKI2020-0129	unlabeled	NONE	NONE	PDF p. 129; print p. 116; §4.3.2; assertion prose line 35	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0704	TASAKI2020	000129.0003	PG-TASAKI2020-0129	unlabeled	NONE	NONE	PDF p. 129; print p. 116; §4.3.2; paragraph 5	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0705	TASAKI2020	000129.0004	PG-TASAKI2020-0129	equation	equation (4.3.12)	NONE	PDF p. 129; print p. 116; §4.3.2; equation (4.3.12)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0706	TASAKI2020	000129.0005	PG-TASAKI2020-0129	unlabeled	NONE	NONE	PDF p. 129; print p. 116; §4.3.2; paragraph 6	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0707	TASAKI2020	000130.0001	PG-TASAKI2020-0130	equation	equation (4.3.13)	NONE	PDF p. 130; print p. 117; §4.3.2; equation (4.3.13)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0708	TASAKI2020	000130.0002	PG-TASAKI2020-0130	equation	equation (4.3.14)	NONE	PDF p. 130; print p. 117; §4.3.2; equation (4.3.14)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0709	TASAKI2020	000130.0003	PG-TASAKI2020-0130	remark	Remark unnumbered line 30	NONE	PDF p. 130; print p. 117; §4.3.2; Remark unnumbered line 30	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0710	TASAKI2020	000131.0001	PG-TASAKI2020-0131	equation	equation (4.4.1)	NONE	PDF p. 131; print p. 118; §4.4; equation (4.4.1)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0711	TASAKI2020	000131.0002	PG-TASAKI2020-0131	equation	equation (4.4.2)	NONE	PDF p. 131; print p. 118; §4.4; equation (4.4.2)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0712	TASAKI2020	000131.0003	PG-TASAKI2020-0131	equation	equation (4.4.3)	NONE	PDF p. 131; print p. 118; §4.4; equation (4.4.3)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0713	TASAKI2020	000132.0001	PG-TASAKI2020-0132	equation	equation (4.4.4)	NONE	PDF p. 132; print p. 119; §4.4.1; equation (4.4.4)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0714	TASAKI2020	000132.0002	PG-TASAKI2020-0132	theorem	Theorem 4.22	NONE	PDF p. 132; print p. 119; §4.4.1; Theorem 4.22	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0715	TASAKI2020	000132.0003	PG-TASAKI2020-0132	equation	equation (4.4.5)	NONE	PDF p. 132; print p. 119; §4.4.1; equation (4.4.5)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0716	TASAKI2020	000132.0004	PG-TASAKI2020-0132	equation	equation (4.4.6)	NONE	PDF p. 132; print p. 119; §4.4.1; equation (4.4.6)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0717	TASAKI2020	000132.0005	PG-TASAKI2020-0132	equation	equation (4.4.8)	NONE	PDF p. 132; print p. 119; §4.4.1; equation (4.4.8)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0718	TASAKI2020	000132.0006	PG-TASAKI2020-0132	theorem	Theorem 4.23	NONE	PDF p. 132; print p. 119; §4.4.1; Theorem 4.23	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0719	TASAKI2020	000132.0007	PG-TASAKI2020-0132	equation	equation (4.4.7)	NONE	PDF p. 132; print p. 119; §4.4.1; equation (4.4.7)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0720	TASAKI2020	000132.0008	PG-TASAKI2020-0132	note	Note unnumbered line 33	NONE	PDF p. 132; print p. 119; §4.4.1; Note unnumbered line 33	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0721	TASAKI2020	000133.0001	PG-TASAKI2020-0133	equation	equation (4.4.9)	NONE	PDF p. 133; print p. 120; §4.4.1; equation (4.4.9)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0722	TASAKI2020	000133.0002	PG-TASAKI2020-0133	equation	equation (4.4.10)	NONE	PDF p. 133; print p. 120; §4.4.2; equation (4.4.10)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0723	TASAKI2020	000134.0001	PG-TASAKI2020-0134	equation	equation (4.4.11)	NONE	PDF p. 134; print p. 121; §4.4.2; equation (4.4.11)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0724	TASAKI2020	000134.0002	PG-TASAKI2020-0134	unlabeled	NONE	NONE	PDF p. 134; print p. 121; §4.4.2; paragraph 2, atom 1	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0725	TASAKI2020	000134.0003	PG-TASAKI2020-0134	unlabeled	NONE	NONE	PDF p. 134; print p. 121; §4.4.2; paragraph 2, atom 2	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0726	TASAKI2020	000134.0004	PG-TASAKI2020-0134	equation	equation (4.4.12)	NONE	PDF p. 134; print p. 121; §4.4.2; equation (4.4.12)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0727	TASAKI2020	000134.0005	PG-TASAKI2020-0134	equation	equation (4.4.13)	NONE	PDF p. 134; print p. 121; §4.4.2; equation (4.4.13)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0728	TASAKI2020	000134.0006	PG-TASAKI2020-0134	equation	equation (4.4.14)	NONE	PDF p. 134; print p. 121; §4.4.2; equation (4.4.14)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0729	TASAKI2020	000134.0007	PG-TASAKI2020-0134	unlabeled	NONE	NONE	PDF p. 134; print p. 121; §4.4.2; paragraph 6	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0730	TASAKI2020	000134.0008	PG-TASAKI2020-0134	equation	equation (4.4.15)	NONE	PDF p. 134; print p. 121; §4.4.2; equation (4.4.15)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0731	TASAKI2020	000134.0009	PG-TASAKI2020-0134	unlabeled	NONE	NONE	PDF p. 134; print p. 121; §4.4.2; paragraph 8	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0732	TASAKI2020	000134.0010	PG-TASAKI2020-0134	unlabeled	NONE	NONE	PDF p. 134; print p. 121; §4.4.2; paragraph 9	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0733	TASAKI2020	000135.0001	PG-TASAKI2020-0135	equation	equation (4.4.16)	NONE	PDF p. 135; print p. 122; §4.4.2; equation (4.4.16)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0734	TASAKI2020	000135.0002	PG-TASAKI2020-0135	equation	equation (4.4.17)	NONE	PDF p. 135; print p. 122; §4.4.2; equation (4.4.17)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0735	TASAKI2020	000135.0003	PG-TASAKI2020-0135	equation	equation (4.4.18)	NONE	PDF p. 135; print p. 122; §4.4.2; equation (4.4.18)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0736	TASAKI2020	000135.0004	PG-TASAKI2020-0135	equation	equation (4.4.19)	NONE	PDF p. 135; print p. 122; §4.4.2; equation (4.4.19)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0737	TASAKI2020	000135.0005	PG-TASAKI2020-0135	unlabeled	NONE	NONE	PDF p. 135; print p. 122; §4.4.2; paragraph 6	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0738	TASAKI2020	000135.0006	PG-TASAKI2020-0135	unlabeled	NONE	NONE	PDF p. 135; print p. 122; §4.4.2; paragraph 7	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0739	TASAKI2020	000135.0007	PG-TASAKI2020-0135	note	Note unnumbered line 66	NONE	PDF p. 135; print p. 122; §4.4.2; Note unnumbered line 66	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0740	TASAKI2020	000136.0001	PG-TASAKI2020-0136	equation	equation (4.4.20)	NONE	PDF p. 136; print p. 123; §4.4.2; equation (4.4.20)	Chapter 04	chapter-04	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
